Date,Open,High,Low,Close*,Adj Close**,Volume
07/22/20,1868.7,1890.3,1868.5,1889.1,1889.1,133
07/21/20,1858.1,1867,1854.7,1864.1,1864.1,213
07/20/20,1822,1842.4,1822,1842.4,1842.4,117
07/19/20,1807,1817.3,1807,1815.9,1815.9,89
07/16/20,1798.5,1810.1,1798.5,1808.3,1808.3,24
07/15/20,1810.9,1810.9,1794.3,1798.7,1798.7,146
07/14/20,1806.1,1813.5,1806.1,1811.4,1811.4,167
07/13/20,1791,1811.5,1791,1810.6,1810.6,339
07/12/20,1805,1811,1805,1811,1811,164
07/09/20,1805.5,1805.5,1797.7,1798.2,1798.2,236
07/08/20,1816.1,1819.8,1799.2,1799.2,1799.2,396
07/07/20,1801.5,1817.9,1801.5,1815.5,1815.5,209
07/06/20,1789.3,1804.2,1783.3,1804.2,1804.2,751
07/05/20,1788.2,1790.1,1788.2,1788.5,1788.5,172
07/01/20,1773.4,1784,1768.7,1784,1784,215
06/30/20,1793.6,1798,1765.8,1773.2,1773.2,331
06/29/20,1777.3,1793.2,1774.4,1793,1793,986
06/28/20,1779.8,1780.2,1774.3,1774.8,1774.8,584
06/25/20,1766,1772.5,1764.7,1772.5,1772.5,640
06/24/20,1761.7,1764.8,1759.8,1762.1,1762.1,207
06/23/20,1778.3,1783.1,1764.5,1765.8,1765.8,961
06/22/20,1755.4,1776.3,1754.2,1772.1,1772.1,666
06/21/20,1755.2,1767.6,1750.5,1756.7,1756.7,1356
06/18/20,1723.7,1750.7,1723.5,1745.9,1745.9,1329
06/17/20,1730.5,1734.1,1717.3,1724.8,1724.8,110
06/16/20,1714.7,1729.2,1714.7,1729.2,1729.2,51
06/15/20,1726.3,1729.6,1722.4,1729.6,1729.6,22
06/14/20,1730,1730,1703.3,1720.3,1720.3,188
06/11/20,1724.9,1743,1724.9,1729.3,1729.3,318
06/10/20,1737.2,1744.1,1720,1732,1732,347
06/09/20,1716.1,1740.8,1711.9,1713.3,1713.3,718
06/08/20,1694.6,1720.9,1692,1714.7,1714.7,690
06/07/20,1679.1,1699.4,1675.9,1698.3,1698.3,587
06/04/20,1711.8,1711.8,1668.6,1676.2,1676.2,1502
06/03/20,1694.5,1718.9,1694.5,1718.9,1718.9,807
06/02/20,1726.3,1726.3,1684.5,1697.8,1697.8,2755
06/01/20,1743,1745.5,1721.8,1725.2,1725.2,741
05/31/20,1740.4,1747,1727.1,1737.8,1737.8,871
05/28/20,1718.8,1738.3,1715.1,1736.9,1736.9,1526
05/27/20,1709.3,1727.8,1705,1713.3,1713.3,23355
05/26/20,1685.6,1710.3,1685.6,1710.3,1710.3,137416
05/25/20,1726.4,1726.4,1704.8,1704.8,1704.8,39
05/21/20,1726.6,1734.6,1726.6,1734.6,1734.6,6
05/20/20,1746.8,1746.8,1720.5,1720.5,1720.5,528
05/19/20,1751.6,1752.1,1745.6,1750.6,1750.6,16
05/18/20,1744.2,1749.5,1744.2,1744.2,1744.2,167
05/17/20,1755.7,1770.5,1731.8,1731.8,1731.8,229
05/14/20,1739.7,1753.4,1739.7,1753.4,1753.4,719
05/13/20,1724.3,1743.1,1720.5,1738.1,1738.1,672
05/12/20,1702,1721.3,1701.9,1713.9,1713.9,431
05/11/20,1699.3,1713.1,1699.3,1704.4,1704.4,324
05/10/20,1702.3,1704.5,1690.2,1695.3,1695.3,749
05/07/20,1726.2,1728.9,1703.8,1709.9,1709.9,330
05/06/20,1686.2,1721.8,1685.6,1721.8,1721.8,853
05/05/20,1704,1704,1684.2,1684.2,1684.2,469
05/04/20,1701.5,1704.4,1697.2,1704.4,1704.4,82
05/03/20,1702.6,1709,1699.6,1706.9,1706.9,320
04/30/20,1686.6,1701.5,1670.5,1694.5,1694.5,337
04/29/20,1719.3,1719.3,1680.8,1684.2,1684.2,327
04/28/20,1710,1713.5,1702,1703.4,1703.4,373
04/27/20,1716.6,1716.6,1707.1,1710.5,1710.5,1255
04/26/20,1731.9,1731.9,1711.9,1711.9,1711.9,169
04/23/20,1744,1744,1714.5,1723.5,1723.5,221
04/22/20,1734,1745.1,1733.3,1733.3,1733.3,482
04/21/20,1696,1728.7,1684.8,1728.7,1728.7,453
04/20/20,1697,1707.1,1659.9,1678.2,1678.2,666
04/19/20,1686,1701.6,1680,1701.6,1701.6,106
04/16/20,1715.7,1725,1684.9,1689.2,1689.2,223
04/15/20,1731,1750.6,1715,1720.4,1720.4,162
04/14/20,1739.4,1744.9,1722.7,1727.2,1727.2,642
04/13/20,1756.8,1775,1739.5,1756.7,1756.7,675
04/12/20,1722,1756.8,1710.7,1744.8,1744.8,696
04/08/20,1662.7,1736.2,1662.7,1736.2,1736.2,825
04/07/20,1669.7,1677,1662.5,1665.4,1665.4,747
04/06/20,1695.7,1724.4,1658,1664.8,1664.8,1144
04/05/20,1629.1,1696.7,1625.9,1677,1677,1063
04/02/20,1624.5,1636,1619.8,1633.7,1633.7,643
04/01/20,1590.9,1631.2,1586,1625.7,1625.7,1294
03/31/20,1570,1600,1570,1578.2,1578.2,2158
03/30/20,1618.7,1621,1576,1583.4,1583.4,2874
03/29/20,1641.2,1652.8,1607.2,1622,1622,16389
03/26/20,1623.9,1623.9,1623.9,1623.9,1623.9,100638
03/25/20,1660.5,1660.5,1650.1,1650.1,1650.1,3
03/24/20,1676.5,1676.5,1631.1,1632.3,1632.3,476
03/23/20,1592.7,1685.5,1592.7,1660.2,1660.2,442
03/22/20,1505.3,1567,1490.2,1567,1567,51
03/19/20,1483.5,1484,1483.5,1484,1484,14
03/18/20,1481.5,1491.6,1471,1478.6,1478.6,262
03/17/20,1537.5,1542,1477.3,1477.3,1477.3,333
03/16/20,1469.3,1537.7,1469.3,1524.9,1524.9,122
03/15/20,1569.1,1569.1,1452.1,1485.9,1485.9,193
03/12/20,1574.9,1589.8,1513.8,1515.7,1515.7,89
03/11/20,1637,1647.5,1566.4,1589.3,1589.3,256
03/10/20,1656.6,1666.5,1635,1641.4,1641.4,47
03/09/20,1671.6,1674.6,1643,1659.1,1659.1,48
03/08/20,1696.1,1701.6,1657.7,1674.5,1674.5,161
03/06/20,1670.8,1686.2,1647.2,1670.8,1670.8,175
03/05/20,1637.3,1672.9,1637.2,1666.4,1666.4,154
03/04/20,1645.4,1645.9,1631.3,1641.1,1641.1,83
03/03/20,1594.5,1645.3,1594,1642.1,1642.1,610
03/02/20,1583.9,1608.3,1574.3,1592.3,1592.3,537
02/28/20,1640.3,1642.5,1564.1,1564.1,1564.1,289
02/27/20,1641.1,1658,1638.5,1640,1640,707
02/26/20,1644,1648.1,1636.4,1640,1640,1990
02/25/20,1645.1,1653.7,1632.3,1646.9,1646.9,409
02/24/20,1657,1686.6,1650,1672.4,1672.4,435
02/21/20,1619.3,1645,1619.3,1644.6,1644.6,186
02/20/20,1606.5,1621,1603,1616.6,1616.6,117
02/19/20,1600.6,1610.5,1599.7,1607.5,1607.5,542
02/18/20,1579.8,1604.3,1579.8,1600,1600,310
02/14/20,1575.8,1582.7,1574.8,1582.7,1582.7,68
02/13/20,1570.2,1575.1,1570.2,1575.1,1575.1,74
02/12/20,1565.2,1568.7,1561,1567.4,1567.4,36
02/11/20,1570.9,1571.1,1561.9,1565.6,1565.6,440
02/10/20,1569.3,1574.7,1568.6,1574.7,1574.7,128
02/07/20,1564.9,1571.9,1560.5,1568.6,1568.6,431
02/06/20,1553.6,1565.6,1551.6,1565.1,1565.1,110
02/05/20,1553.2,1560.7,1547.7,1557.8,1557.8,1305
02/04/20,1577.7,1577.7,1547.8,1550.4,1550.4,978
02/03/20,1592.9,1593.3,1568.2,1577.2,1577.2,1062
01/31/20,1573.4,1589,1570,1582.9,1582.9,1095
01/30/20,1576.8,1585,1571.4,1583.5,1583.5,62336
01/29/20,1569.8,1569.8,1569.8,1569.8,1569.8,251274
01/28/20,1576.4,1576.4,1569.2,1569.2,1569.2,3
01/27/20,1584.3,1584.5,1576.8,1576.8,1576.8,22
01/24/20,1556.3,1571.1,1556.3,1571.1,1571.1,43
01/23/20,1553.1,1564.6,1552.2,1564.6,1564.6,15
01/22/20,1549.8,1557.1,1549.8,1555.3,1555.3,42
01/21/20,1559.3,1566.2,1551,1556.4,1556.4,45
01/17/20,1554.1,1558.8,1553.6,1558.8,1558.8,108
01/16/20,1555.7,1556.1,1548.5,1549,1549,98
01/15/20,1548,1553.9,1545.6,1552.1,1552.1,11
01/14/20,1546.7,1546.7,1534.9,1542.4,1542.4,32
01/13/20,1557.4,1558,1548.4,1548.4,1548.4,48
01/10/20,1551.2,1558.8,1545.4,1557.5,1557.5,16
01/09/20,1555.7,1555.7,1543.3,1551.7,1551.7,54
01/08/20,1579.7,1604.2,1552.3,1557.4,1557.4,236
01/07/20,1558.3,1576.3,1558.3,1571.8,1571.8,47
01/06/20,1580,1580,1560.4,1566.2,1566.2,416
01/03/20,1530.1,1552.7,1530.1,1549.2,1549.2,107
01/02/20,1518.1,1528.7,1518,1524.5,1524.5,214
12/31/19,1513.8,1523.4,1513.8,1519.5,1519.5,301
12/30/19,1512.6,1515.1,1510,1514.5,1514.5,446
12/27/19,1513.8,1513.8,1513.8,1513.8,1513.8,839
12/26/19,1505.2,1512.3,1505,1509.3,1509.3,126
12/24/19,1488.7,1499.1,1488.7,1499.1,1499.1,52
12/23/19,1482.3,1482.5,1479.9,1482.5,1482.5,391
12/20/19,1476.7,1478.1,1474.7,1474.7,1474.7,118
12/19/19,1475.9,1478.9,1473.3,1478.2,1478.2,319
12/18/19,1472.6,1472.6,1472.6,1472.6,1472.6,250
12/17/19,1474.1,1476.9,1474,1474.6,1474.6,410
12/16/19,1473.8,1475.3,1473.8,1475,1475,99
12/13/19,1463.1,1475.9,1463.1,1475.6,1475.6,468
12/12/19,1475.1,1483.9,1463.7,1466.7,1466.7,955
12/11/19,1463.1,1475.4,1463.1,1469.4,1469.4,393
12/10/19,1460.7,1467.2,1460.7,1462.6,1462.6,367
12/09/19,1458.8,1464.2,1458.6,1459.3,1459.3,1461
12/06/19,1475,1476,1458.2,1459.1,1459.1,899
12/05/19,1474.7,1478,1472.3,1476.9,1476.9,907
12/04/19,1477.5,1483.4,1471.2,1474,1474,613
12/03/19,1461.6,1480.4,1459.5,1478.2,1478.2,1460
12/02/19,1462.8,1464.4,1453.3,1462.3,1462.3,2172
11/29/19,1453.6,1465.6,1452.1,1465.6,1465.6,7020
11/27/19,1461.1,1461.9,1452,1453.4,1453.4,88364
11/26/19,1459.8,1459.8,1459.8,1459.8,1459.8,346362
11/25/19,1457.1,1457.1,1455.5,1456.6,1456.6,14
11/22/19,1468.6,1468.6,1463.1,1463.1,1463.1,19
11/21/19,1463.1,1463.1,1463.1,1463.1,1463.1,16
11/20/19,1472.6,1474.5,1467.3,1473.3,1473.3,31
11/19/19,1467.7,1474.3,1467.7,1473.3,1473.3,18
11/18/19,1472,1472,1469.7,1470.9,1470.9,141
11/15/19,1469.1,1469.1,1467.3,1467.3,1467.3,13
11/14/19,1463.8,1471.8,1463.7,1471.8,1471.8,83
11/13/19,1456.8,1463.3,1456.8,1461.7,1461.7,56
11/12/19,1454.9,1454.9,1447.1,1452.1,1452.1,6
11/11/19,1461,1461,1449.3,1455.5,1455.5,22
11/08/19,1469.1,1469.1,1461.3,1461.3,1461.3,21
11/07/19,1489.1,1489.1,1464.2,1464.2,1464.2,581
11/06/19,1483.2,1491,1483.2,1490.2,1490.2,567
11/05/19,1507.1,1507.1,1480.8,1480.8,1480.8,31
11/04/19,1511.6,1511.6,1508,1508,1508,101
10/31/19,1511,1511.6,1503,1508,1508,235
10/30/19,1496.1,1513.1,1496.1,1511.4,1511.4,210
10/29/19,1487.2,1495.4,1481,1493.2,1493.2,320
10/28/19,1485.9,1487,1485.9,1487,1487,425
10/27/19,1504.1,1504.1,1490,1490,1490,37
10/24/19,1501.4,1514.3,1499,1499.5,1499.5,93
10/23/19,1490.5,1501.2,1485.9,1498.9,1498.9,115
10/22/19,1486.4,1490.3,1486.4,1489.9,1489.9,67
10/21/19,1483.4,1483.5,1481.7,1481.7,1481.7,99
10/20/19,1489.9,1489.9,1481.5,1482.4,1482.4,72
10/17/19,1487.3,1489.1,1486.6,1488.2,1488.2,82
10/16/19,1486.2,1493.2,1485.8,1492.3,1492.3,271
10/15/19,1482,1488,1480,1488,1488,383
10/14/19,1488.9,1495.4,1476.6,1477.6,1477.6,367
10/13/19,1484.4,1493.5,1481.3,1491.7,1491.7,400
10/10/19,1491.9,1494.9,1476.9,1482.7,1482.7,57
10/09/19,1511.2,1511.2,1490.6,1494.8,1494.8,78
10/08/19,1507.7,1507.7,1498.4,1506.1,1506.1,120
10/07/19,1489.4,1506.3,1489.3,1497.2,1497.2,46
10/06/19,1504.8,1505.8,1489.1,1497.7,1497.7,121
10/03/19,1505.6,1508.7,1497.1,1506.2,1506.2,233
10/02/19,1497.4,1518.2,1496.6,1507.1,1507.1,1213
10/01/19,1476.6,1503.7,1474.1,1501,1501,205
09/30/19,1468.7,1485.5,1458.3,1482,1482,219
09/29/19,1495.9,1495.9,1463.5,1465.7,1465.7,1078
09/26/19,1504.2,1506.1,1485.6,1499.1,1499.1,7827
09/25/19,1507.5,1507.5,1507.5,1507.5,1507.5,8178
09/24/19,1527.6,1527.9,1504.6,1504.6,1504.6,25
09/23/19,1515.1,1533,1515.1,1532.1,1532.1,25
09/22/19,1515.5,1523.7,1515.5,1523.7,1523.7,5
09/19/19,1503,1507.3,1503,1507.3,1507.3,2
09/18/19,1496.1,1502.4,1496.1,1498.4,1498.4,10
09/17/19,1508.9,1509.4,1489.3,1507.5,1507.5,8
09/16/19,1497.9,1505.1,1497.9,1505.1,1505.1,3
09/15/19,1506.6,1506.8,1496.9,1503.1,1503.1,21
09/12/19,1490.9,1490.9,1486.9,1490.9,1490.9,1
09/11/19,1499.5,1515.4,1498.7,1498.7,1498.7,27
09/10/19,1491.7,1496.6,1490.2,1494.4,1494.4,8
09/09/19,1498.5,1498.5,1486.9,1490.3,1490.3,23
09/08/19,1509,1513,1498,1502.2,1502.2,69
09/05/19,1517.3,1526,1504.5,1506.2,1506.2,54
09/04/19,1551,1551.1,1511.1,1515.4,1515.4,125
09/03/19,1549,1553.2,1534.8,1550.3,1550.3,46
09/02/19,1522.9,1547.3,1521,1545.9,1545.9,139
08/29/19,1524.6,1530.4,1516.7,1519.1,1519.1,276
08/28/19,1537.5,1549.3,1519.6,1526.5,1526.5,704
08/27/19,1538.1,1538.1,1537.8,1537.8,1537.8,2756
08/26/19,1530.5,1542.1,1528.5,1541,1541,166
08/25/19,1543.2,1543.3,1524.3,1526.3,1526.3,334
08/22/19,1493.5,1527.6,1493.5,1526.6,1526.6,983
08/21/19,1495.1,1497.3,1493.8,1497.3,1497.3,686
08/20/19,1504.9,1505,1498.8,1504.6,1504.6,350
08/19/19,1497.5,1506.1,1497.5,1504.6,1504.6,486
08/18/19,1507.2,1507.6,1492.9,1500.4,1500.4,205
08/15/19,1524.6,1524.6,1504.7,1512.5,1512.5,1815
08/14/19,1519.8,1522.7,1510.6,1519.6,1519.6,87
08/13/19,1500,1520.5,1497,1515.9,1515.9,328
08/12/19,1510.4,1531.4,1483.7,1502.2,1502.2,672
08/11/19,1496,1514.9,1488.1,1505.3,1505.3,257
08/08/19,1506.2,1507.5,1495.6,1496.6,1496.6,74
08/07/19,1498.4,1508.5,1492,1497.7,1497.7,367
08/06/19,1473.5,1509.9,1473.2,1507.3,1507.3,824
08/05/19,1469.7,1475,1457.7,1472.4,1472.4,460
08/04/19,1440.4,1469.7,1440.4,1464.6,1464.6,1008
08/01/19,1448,1448,1432.3,1445.6,1445.6,1873
07/31/19,1411.3,1445.2,1400.9,1420.9,1420.9,2431
07/30/19,1431.3,1435.8,1411.2,1426.1,1426.1,3294
07/29/19,1426.3,1433.9,1422.1,1429.7,1429.7,73874
07/28/19,1419.6,1419.6,1419.6,1419.6,1419.6,224267
07/25/19,1422.8,1423,1418.5,1418.5,1418.5,5
07/24/19,1413.9,1413.9,1413.9,1413.9,1413.9,4
07/23/19,1422.8,1422.8,1422.8,1422.8,1422.8,20
07/22/19,1418.6,1421.3,1416.3,1420.1,1420.1,5
07/21/19,1425.3,1425.3,1424,1425.3,1425.3,1
07/18/19,1440.5,1442,1425.1,1425.1,1425.1,22
07/17/19,1422.3,1444.2,1419.5,1426.1,1426.1,66
07/16/19,1404.6,1421.3,1404.6,1421.3,1421.3,6
07/15/19,1413.6,1413.7,1405,1409.2,1409.2,13
07/14/19,1414.4,1415,1411.4,1411.4,1411.4,25
07/11/19,1405.6,1410.1,1405.6,1409.9,1409.9,8
07/10/19,1424,1424,1404.3,1404.3,1404.3,6
07/09/19,1409.9,1410.1,1409.9,1410.1,1410.1,50
07/08/19,1394.5,1397.5,1386.2,1397.5,1397.5,53
07/07/19,1395.9,1397,1393.6,1397,1397,14
07/04/19,1418.3,1418.3,1390.2,1396.7,1396.7,20
07/03/19,1431,1434,1413.1,1417.7,1417.7,46
07/01/19,1391.1,1418.4,1390.8,1404.6,1404.6,38
06/30/19,1386.6,1395.8,1382.8,1385.6,1385.6,214
06/27/19,1408.3,1422,1408.3,1409.7,1409.7,356
06/26/19,1407,1410.8,1399.8,1408.4,1408.4,437
06/25/19,1407.2,1413.3,1405.8,1411.6,1411.6,1333
06/24/19,1418.1,1433.3,1414.9,1414.9,1414.9,105
06/23/19,1406,1420.6,1402.1,1414.3,1414.3,125
06/20/19,1406,1406,1390.3,1396.2,1396.2,35
06/19/19,1381.5,1392.9,1379.5,1392.9,1392.9,76
06/18/19,1344,1344.6,1344,1344.6,1344.6,129
06/17/19,1349.3,1349.3,1341.6,1346.6,1346.6,29
06/16/19,1339,1340.3,1335,1338.7,1338.7,76
06/13/19,1345.4,1355.4,1339.3,1340.1,1340.1,914
06/12/19,1331.6,1341.1,1331.6,1339.2,1339.2,157
06/11/19,1326.9,1334.5,1326.9,1331.9,1331.9,139
06/10/19,1328.4,1328.4,1319.1,1326.4,1326.4,201
06/09/19,1335.8,1336.5,1324.1,1324.7,1324.7,268
06/06/19,1333.1,1347.7,1329.8,1341.2,1341.2,240
06/05/19,1330.8,1338.7,1326.2,1337.6,1337.6,161
06/04/19,1328.9,1343.3,1326.3,1328.3,1328.3,622
06/03/19,1324.3,1328.6,1320.8,1323.4,1323.4,302
06/02/19,1307,1327.8,1307,1322.7,1322.7,812
05/30/19,1287.7,1306.4,1287.5,1305.8,1305.8,2814
05/29/19,1279.4,1288.3,1273.9,1287.1,1287.1,55573
05/28/19,1280.6,1280.6,1280.6,1280.6,1280.6,189694
05/27/19,1276.5,1276.5,1276.5,1276.5,1276.5,-
05/23/19,1283,1283,1283,1283,1283,9
05/22/19,1284.8,1284.8,1284.8,1284.8,1284.8,-
05/21/19,1273.6,1273.6,1273.6,1273.6,1273.6,-
05/20/19,1272,1272,1272,1272,1272,-
05/19/19,1276.1,1276.1,1276.1,1276.1,1276.1,20
05/16/19,1280,1280,1274.5,1274.5,1274.5,1
05/15/19,1285.2,1285.4,1285,1285,1285,3
05/14/19,1296.9,1296.9,1296,1296.3,1296.3,55
05/13/19,1297.8,1297.8,1294.7,1294.7,1294.7,6
05/12/19,1286.7,1300.1,1281.8,1300.1,1300.1,56
05/09/19,1285.4,1286.5,1283.3,1285.7,1285.7,6
05/08/19,1278.9,1285,1278.8,1283.5,1283.5,38
05/07/19,1279.4,1279.4,1279.4,1279.4,1279.4,5
05/06/19,1280.5,1283.5,1280.5,1283.5,1283.5,8
05/05/19,1282.2,1282.2,1280.3,1281.7,1281.7,12
05/02/19,1270.1,1279.2,1270.1,1279.2,1279.2,15
05/01/19,1269.2,1270.8,1266.6,1269.7,1269.7,63
04/30/19,1278.7,1283.3,1278.7,1281.4,1281.4,70
04/29/19,1281.7,1283.3,1280.8,1282.8,1282.8,114
04/28/19,1284.8,1284.9,1277.1,1278.6,1278.6,568
04/25/19,1284.9,1284.9,1284.9,1284.9,1284.9,804
04/24/19,1280.6,1280.8,1275.8,1275.8,1275.8,95
04/23/19,1268.4,1275.5,1267.8,1275.5,1275.5,518
04/22/19,1266.4,1269.8,1266,1269.3,1269.3,206
04/21/19,1273.5,1273.5,1273.5,1273.5,1273.5,147
04/17/19,1270.8,1273.6,1270.1,1271.9,1271.9,27
04/16/19,1273.5,1273.5,1271.6,1272.2,1272.2,308
04/15/19,1285.2,1285.2,1272.2,1272.6,1272.6,643
04/14/19,1284.8,1287.3,1282.3,1286.8,1286.8,523
04/11/19,1293.4,1293.4,1289.2,1290.6,1290.6,607
04/10/19,1307,1307.1,1288.6,1288.6,1288.6,420
04/09/19,1304,1309.1,1301.5,1309.1,1309.1,66
04/08/19,1298.5,1304.9,1298.5,1303.5,1303.5,30
04/07/19,1292.2,1302.1,1291.8,1297.1,1297.1,63
04/04/19,1292,1292,1283.6,1290.4,1290.4,181
04/03/19,1290.6,1292.6,1279.5,1289,1289,269
04/02/19,1291.4,1293.1,1287.5,1289.9,1289.9,172
04/01/19,1286.3,1290.9,1284.5,1290,1290,525
03/31/19,1291.8,1295.9,1285.7,1288.4,1288.4,675
03/28/19,1289.6,1298.5,1286.1,1293,1293,1265
03/27/19,1308.4,1311.1,1287.7,1289.8,1289.8,87798
03/26/19,1309.9,1309.9,1309.9,1309.9,1309.9,206263
03/25/19,1315.6,1315.6,1314.3,1314.3,1314.3,1
03/24/19,1320.7,1322.9,1320.7,1321.9,1321.9,19
03/21/19,1311.6,1311.6,1311.6,1311.6,1311.6,-
03/20/19,1306.1,1306.1,1306.1,1306.1,1306.1,-
03/19/19,1300.7,1300.7,1300.5,1300.5,1300.5,2
03/18/19,1306.9,1306.9,1304.8,1305,1305,20
03/17/19,1297.3,1302.2,1297.3,1300.3,1300.3,8
03/14/19,1300.9,1304.7,1300.5,1301.8,1301.8,26
03/13/19,1293.4,1293.4,1293.4,1293.4,1293.4,1
03/12/19,1307.5,1307.5,1307.5,1307.5,1307.5,-
03/11/19,1294.7,1296.3,1294.7,1296.3,1296.3,1
03/10/19,1291,1291,1288.8,1288.8,1288.8,9
03/08/19,1292.1,1297.4,1291.6,1297,1297,10
03/07/19,1281,1284.6,1281,1283.8,1283.8,11
03/06/19,1287.1,1287.1,1282.6,1284.9,1284.9,14
03/05/19,1287,1287,1282,1282,1282,114
03/04/19,1285.5,1287,1281.9,1284.8,1284.8,28
03/01/19,1312.2,1312.2,1288.9,1296.4,1296.4,110
02/28/19,1321.1,1323.7,1311.5,1312.8,1312.8,141
02/27/19,1327.7,1327.9,1316.5,1317.7,1317.7,604
02/26/19,1323.3,1325.5,1323.3,1325.1,1325.1,939
02/25/19,1329.2,1331.6,1325.6,1325.9,1325.9,185
02/22/19,1324.2,1331.3,1321,1329.2,1329.2,718
02/21/19,1331.3,1334.9,1320.9,1323.5,1323.5,414
02/20/19,1342.2,1344,1338,1343.3,1343.3,581
02/19/19,1320.9,1340.1,1320.5,1340.1,1340.1,390
02/15/19,1313.6,1318.8,1313.6,1318.1,1318.1,190
02/14/19,1305,1311.8,1301.6,1309.8,1309.8,858
02/13/19,1311.6,1316,1308.1,1310.8,1310.8,143
02/12/19,1310,1312,1307.6,1309.2,1309.2,109
02/11/19,1313.4,1313.4,1304.7,1307,1307,119
02/08/19,1309.5,1314,1307.8,1313.7,1313.7,122
02/07/19,1302.9,1310.4,1302.2,1309.4,1309.4,203
02/06/19,1312.5,1313.5,1305,1309.5,1309.5,358
02/05/19,1311.1,1315.1,1311,1314.2,1314.2,362
02/04/19,1318.1,1318.1,1308.3,1314.3,1314.3,675
02/01/19,1320.3,1320.7,1315.4,1316.9,1316.9,878
01/31/19,1320,1325.4,1316.7,1319.7,1319.7,1970
01/30/19,1310.4,1323.4,1308.1,1309.9,1309.9,54958
01/29/19,1308.2,1308.2,1308.2,1308.2,1308.2,213607
01/28/19,1300.8,1307.1,1298.4,1302.4,1302.4,54
01/25/19,1297.4,1297.4,1297.4,1297.4,1297.4,-
01/24/19,1279.1,1279.1,1278.5,1279.1,1279.1,1
01/23/19,1281.7,1283.9,1278.7,1283.1,1283.1,14
01/22/19,1282.5,1283.3,1282.5,1282.5,1282.5,7
01/18/19,1281.3,1281.3,1281.3,1281.3,1281.3,3
01/17/19,1291.6,1292.7,1288.5,1291,1291,10
01/16/19,1291.6,1291.6,1291.6,1291.6,1291.6,2
01/15/19,1290.1,1292.7,1286.2,1286.2,1286.2,3
01/14/19,1292.4,1293.9,1289.1,1289.1,1289.1,7
01/11/19,1291.2,1291.2,1286.3,1287.1,1287.1,11
01/10/19,1284.7,1284.7,1284.7,1284.7,1284.7,-
01/09/19,1279.4,1289.3,1279.2,1289.3,1289.3,102
01/08/19,1280.5,1283.2,1278.2,1283.2,1283.2,54
01/07/19,1286.8,1286.8,1286.6,1286.8,1286.8,2
01/04/19,1294.2,1294.2,1275.3,1282.7,1282.7,34
01/03/19,1286.8,1292,1286.7,1291.8,1291.8,10
01/02/19,1286,1286,1277.6,1281,1281,149
